"['White', 'people,', 'why', 'are', ""y'all"", 'really', 'mad?', 'Is', 'it', 'because', 'Beyoncé', 'reminded', ""y'all"", 'she', 'is', 'hella', 'black', 'and', 'hella', 'proud?']" "Feb 6, 2016" Neg
"['Me', 'looking', 'at', 'my', 'TL', 'and', 'all', 'these', 'people', 'saying', 'Beyoncé', 'is', 'trying', 'to', 'look', 'white……']" "Feb 6, 2016" Neg
"['you', 'can', 'like', 'Beyoncé', 'and', 'Rihanna', 'ppl']" "Feb 6, 2016" Pos
"['Brooke', 'Candy', 'drops', 'the', 'Happy', 'Days', 'video.', 'Beyoncé', 'releases', 'a', 'surprise', 'single/video.', 'Gaga', 'at', 'the', 'Super', 'Bowl', 'tomorrow.', 'Gay', 'Jesus', 'wants', 'me', 'dead.']" "Feb 6, 2016" Neg
"['""I', 'like', 'my', 'baby', 'hair', 'with', 'baby', 'hair', '&', 'afro""', '@beyonce', 'shining', 'a', 'light', 'on', 'us', 'for', 'a', 'moment', '#formation']" "Feb 6, 2016" Neg
"['Beyoncé', 'so', 'influential']" "Feb 6, 2016" Neg
"['#Formation', 'is', 'a', 'beautiful', 'and', 'insightful', 'video', '@Beyonce']" "Feb 6, 2016" Pos
"['Beyoncé', 'the', 'eternal', 'queen']" "Feb 6, 2016" Pos
"['just', '140', 'fire', 'emojis', 'here', 'for', 'the', 'new', 'Beyonce', 'video']" "Feb 6, 2016" Pos
"['When', 'a', 'Taylor', 'swift', 'fan', 'calls', 'beyonce', 'overrated', '...', 'ANYWAYS']" "Feb 6, 2016" Neg
"['Honestly,', 'if', 'you', 'gonna', 'hype', ""Beyoncé's"", '#Formation,', 'you', 'gotta', 'rock', 'with', ""Usher's"", '#Chains.', '#SupportTheCulture']" "Feb 6, 2016" Pos
"['Beyoncé', 'can', 'do', 'no', 'wrong', 'in', 'my', 'eyes.']" "Feb 6, 2016" Neg
"['News', 'flash:', 'Beyonce', 'knows', 'no', 'matter', 'what', 'she', 'does', ""she'll"", 'never', 'be', 'Black', 'enough', 'for', 'some', 'of', ""y'all"", '&', 'she', ""doesn't"", 'care.']" "Feb 6, 2016" Neg
"['@iHipsterLee', 'co-writes', 'Beyoncé', 'single', 'and', '@brittanyrennerr', 'drops', 'a', 'fitness', 'app', '!!', 'Mississippi', 'going', 'up', 'today', '!!']" "Feb 6, 2016" Pos
"['The', 'fact', 'that', 'this', 'is', 'in', 'a', 'Beyonce', 'video']" "Feb 6, 2016" Pos
"['and', 'they', 'shall', 'officially', 'be', 'renamed', 'cheddar', 'beyonce', 'biscuits']" "Feb 6, 2016" Pos
"[""I've"", 'been', 'carrying', 'mustard', 'in', 'my', 'purse', 'for', 'years', 'and', 'nobody', 'has', 'ever', 'cared.', '#Beyonce', '#FairEnough']" "Feb 6, 2016" Neg
"['Wave', 'started', 'before', 'a', 'Beyonce', 'cosign!']" "Feb 6, 2016" Pos
"['plot', 'twist:', 'Swae', 'Lee', 'from', 'Rae', 'Sremmurd', 'co-wrote', 'Beyoncé', 'new', 'song']" "Feb 6, 2016" Pos
"[""Y'all"", 'go', 'so', 'hard', 'for', 'Beyoncé']" "Feb 6, 2016" Neg
"['""Best', 'Thing', 'I', 'Never', 'Had""', '#Beyonce', '#Diva', '#TeamJuliaGomes', 'https://instagram.com/p/BBds5t1gdAJ/']" "Feb 6, 2016" Pos
"['People', 'who', ""don't"", 'like', 'Beyoncé', 'be', 'mad', 'as', 'shit', 'on', 'days', 'like', 'this.']" "Feb 6, 2016" Neg
"['I', 'was', 'wondering', 'why', 'they', 'decided', 'to', 'donate', 'that', 'money', 'now...', 'New', 'beyonce', 'video', '>', 'Trayvon', ""Martin's"", 'birthday']" "Feb 6, 2016" Pos
"['Beyoncé', 'did', 'not', 'need', 'to', 'PROVE', 'her', 'blackness', 'to', 'anyone,', ""y'all"", 'out', 'here', 'trying', 'to', '""confirm""', ""she's"", 'black', 'as', 'if', 'it', 'was', 'questionable']" "Feb 6, 2016" Neg
"['Beyoncé', 'basically', 'said', '""I', 'love', 'my', 'blackness,', 'and', ""y'all"", 'will', 'DEAL!""']" "Feb 6, 2016" Neg
"['(To', 'be', 'clear:', ""I'm"", 'an', 'editor', 'at', 'a', 'food', 'publication.', 'I', 'need', 'the', 'food', 'angle', 'in', 'order', 'to', 'justify', 'spending', 'my', 'freelance', 'budget', 'on', 'Beyonce.)']" "Feb 6, 2016" Neg
"['Adele', 'came', 'with', 'ballads', 'Beyonce', 'said', 'no.', 'Black', 'Lives.', 'YASSSSS.', '#beyonce']" "Feb 6, 2016" Neg
"['Beyonce', 'gon', 'have', 'these', 'people', 'getting', 'nose', 'jobs.', ""Can't"", 'believe', 'she', 'just', 'represented', 'so', 'stronggg.']" "Feb 6, 2016" Neg
"[""Beyoncé's"", '""Formation""', 'was', 'produced', 'by', '@mikewillmadeit', ',', '&', 'co-written', 'by', '@iHipsterLee', ':', 'http://2dope.bz/20OgY2L']" "Feb 6, 2016" Neg
"['Beyoncé..', 'Yes......', 'Dead', 'ard...', 'Right', 'in', 'the', 'arse..', 'Good', 'vid/tune']" "Feb 6, 2016" Pos
"['This', 'song', 'was', 'really', 'genius', 'of', 'Beyoncé...', 'Timing', 'is', 'impeccable', 'Mardi', 'Gras,', 'BHM,', 'and', 'she', 'performing', 'at', 'the', 'Super', 'Bowl', ""she's"", 'lit.']" "Feb 6, 2016" Neg
"['The', 'start', 'of', 'a', 'big', 'weekend..', 'Loving', '#Formation', '@Beyonce']" "Feb 6, 2016" Pos
"['what', 'does', 'beyonce', 'look', 'like', 'if', 'yr', 'wearing', 'the', 'glasses', 'from', 'They', 'Live?']" "Feb 6, 2016" Neg
"['I', 'swear', '@Beyonce', 'makes', 'everything', 'right', 'for', 'me...', '#beehive', '#Beyonce', '#slay', '#formation']" "Feb 6, 2016" Pos
"['All', 'i', 'keep', 'seeing', 'is', 'Beyonce', 'and', 'Red', 'Lobster', 'what', 'im', 'missing', 'here']" "Feb 6, 2016" Neg
"['Wait', 'a', 'minute...when', 'did', 'Beyonce', 'become', 'a', 'Black', 'radical?', ""That's"", 'wassup,', 'though.', 'I', 'fucks', 'with', 'that', 'video.', '#Formation']" "Feb 6, 2016" Neg
"['It’s', 'not', 'fair', 'of', 'Beyoncé', 'to', 'slay', 'me', 'this', 'much', 'when', 'I', 'need', 'to', 'be', 'up', 'early', 'for', 'work', 'in', 'the', 'morning', 'http://youtu.be/LrCHz1gwzTo']" "Feb 6, 2016" Neg
"[""It's"", 'still', 'hard', 'for', 'me', 'to', 'even', 'believe', ""it's"", 'been', 'already', '3', 'years', 'since', 'BEYONCÉ', '..', 'Like', 'time', 'really', 'flys']" "Feb 6, 2016" Neg
"['Pure', 'black', 'excellence.', '@Beyonce']" "Feb 6, 2016" Neg
"['Slay', 'all', 'day!', '@Beyonce', 'drops', 'new', 'single', '#Formation', 'a', 'day', 'before', 'her', '#superbowl', 'performance.', 'Watch', 'the', 'video', 'here:', 'http://bit.ly/1TLkuJf']" "Feb 6, 2016" Neg
"['No', 'lie,', 'I', 'just', 'watched', 'the', 'Formation', 'video', 'Beyoncé', 'is', 'the', 'greatest', 'female', 'artist', 'of', 'all', 'time.', 'I', 'am', 'willing', 'to', 'argue', 'that', 'no', 'gas.']" "Feb 6, 2016" Pos
"['Beyonce', 'is', 'rolling', 'out', 'an', 'EXPERIENCE!', 'Song,', 'video,', 'and', 'merchandise!', '#Formation', 'http://bit.ly/1nURYJf']" "Feb 6, 2016" Pos
"['I', 'hope', 'Beyoncé', 'gets', 'through', 'to', ""y'all"", 'females', 'that', ""y'all"", 'can', 'take', 'niggas', 'out', 'on', 'dates', 'too...', 'I', 'repeat', ""y'all"", 'can', 'take', 'niggas', 'out', 'too!!!']" "Feb 6, 2016" Neg
"['Beyoncé', 'thank', 'you', 'for', 'recognizing', 'brothers', 'like', 'us', 'been', 'had', 'Jackson', '5', 'nostrils', 'before', 'they', 'were', 'jackson', '5', 'nostrils']" "Feb 6, 2016" Pos
"[""it's"", 'amazing', 'how', 'beyonce', 'got', 'this', 'pro-black', 'video', 'and', 'black', 'men', 'are', 'ragging', 'on', 'her.', 'like,', 'do', ""y'all"", 'ever', 'switch', 'it', 'up?']" "Feb 6, 2016" Pos
"['Kinda', 'funny', 'how', 'most', 'Twitter', 'women', 'said', 'Red', 'Lobster', 'was', 'trash...', 'But', 'Beyoncé', 'says', 'it', 'in', 'a', 'song', 'and', 'now', 'they', 'ALL', 'OF', 'A', 'SUDDEN', 'love', 'it']" "Feb 6, 2016" Pos
"['I', 'like', 'Beyoncé,', 'but', 'I', 'still', ""haven't"", 'forgiven', 'her', 'for', 'going', 'with', 'Jay', 'Z', 'over', 'me,', 'I', 'had', 'so', 'much', 'to', 'offer', 'her']" "Feb 6, 2016" Pos
"['Even', 'I', 'like', 'that', 'Beyoncé', 'song', 'and', 'video.', 'I', 'have', 'nothing', 'cynical', 'to', 'say.']" "Feb 6, 2016" Neg
"['Between', 'Formation', 'x', 'Beyonce', 'and', 'Alright', 'x', 'Kendrick', 'Lamar,', ""I'm"", 'liking', 'pro-black', 'trap', 'songs...']" "Feb 6, 2016" Pos
"['I', 'love', 'how', 'Beyonce', 'dropped', 'her', 'new', 'video', 'on', 'the', 'day', 'marking', 'the', 'one-hundredth', 'anniversary', 'of', 'Ruben', ""Dario's"", 'death.']" "Feb 6, 2016" Pos
"['@KingTralle', 'yea', 'it', 'does...', 'Beyonce', 'has', 'waaaaayyyy', 'more', 'of', 'a', 'reach', 'than', 'Kendrick.']" "Feb 6, 2016" Neg
"['Yeah,', 'Beyonce', 'really', ""it's"", 'queen', 'of', 'all', 'things.']" "Feb 6, 2016" Pos
"['Had', 'to', 'work', 'an', 'event', 'all', 'day', 'where', 'there', 'was', 'no', 'wifi,', 'therefore', 'sadly', 'late', 'to', 'this', 'new', 'Beyoncé', 'video', 'party.Grounds', 'for', 'workers', 'comp,', 'right?']" "Feb 6, 2016" Neg
"['Already?!', 'DAYUM!', 'RT', '@billboardbiz:', ""Beyonce's"", ""'Formation'"", 'Hits', 'No.', '1', 'on', 'Billboard', '+', 'Twitter', 'Trending', '140', 'Chart', 'http://blbrd.cm/OEDhpp']" "Feb 6, 2016" Neg
"['I', 'love', 'Red', 'Lobster', 'and', 'I', 'love', 'Beyoncé', 'taking', 'a', 'much', 'needed', 'trip', 'back', 'to', 'her', '""Solider""', 'days.', 'Amazing.']" "Feb 6, 2016" Pos
"['I', 'just', 'want', 'to', 'know', 'what', 'brand', 'of', 'boob', 'tape', 'Beyonce', 'used', 'in', 'the', 'red', 'v-neck', 'number.', 'Good', 'tape', 'is', 'hard', 'to', 'find.']" "Feb 6, 2016" Neg
"['If', 'I', 'could', 'own', 'just', 'two', 'records,', 'it', 'would', 'be', 'Ramones', 'by', 'Ramones', 'and', '4', '(The', 'Platinum', 'Edition)', 'by', 'Beyoncé.']" "Feb 6, 2016" Neg
"['The', 'new', 'Beyoncé', 'video', 'is', 'nearly', 'five', 'minutes', 'of', 'unapologetic', 'blackness.', 'https://newrepublic.com/minutes/129341/new-beyonce-video-nearly-five-minutes-unapologetic-blackness…']" "Feb 6, 2016" Neg
"['Beyoncé.', 'Crying.', 'Too', 'perfect.']" "Feb 6, 2016" Pos
"['Just', 'saw', ""Beyonce's"", 'vid', 'and', 'needed', 'to', 'sit', 'down.', 'Good', 'lord..']" "Feb 6, 2016" Pos
"['[Must', 'Watch]', 'Beyonce', 'Sends', 'Powerful', 'Messages', 'In', 'New', 'Single', '""Formation""', 'http://unapologeticallyus.com/must-watch-beyonce-sends-powerful-messages-cant-ignored-new-single-formation/…', '#Formation']" "Feb 6, 2016" Pos
"['Kudos', 'to', 'explorer', 'Henry', 'Hudson,', 'who', 'said,', '""This', 'inlet', 'looks', 'like', 'orange', 'cheese.""', 'From', 'him,', 'we', 'get', '#cheddarbaybiscuits.', '#RedLobster', '#beyoncé']" "Feb 6, 2016" Neg
